order_id,customer_id,book_id,order_date,quantity,total_amount
6034,8,482,2025-11-11,1,31.96
6035,13,420,2025-03-25,1,33.14
6036,126,160,2025-05-01,3,103.44
6037,86,179,2025-10-13,1,48.21
6038,263,332,2025-03-24,5,245.4
6039,483,445,2025-12-07,2,27.22
6040,335,254,2025-12-09,4,170.28
6041,465,422,2025-12-26,2,91.82
6042,466,428,2025-12-22,3,68.19
6043,448,233,2025-10-13,3,31.17
6044,410,296,2025-02-08,1,11.49
6045,51,226,2025-11-30,7,190.54
6046,347,245,2025-07-18,5,80.3
6047,280,451,2025-08-05,4,22.52
6048,458,314,2025-06-13,1,9.59
6049,148,206,2025-11-13,1,38.01
6050,58,53,2025-11-15,7,204.96
6051,379,249,2025-10-11,1,32.95
6052,408,339,2025-10-08,1,43.51
6053,418,203,2025-12-24,2,54.44
6054,493,65,2025-12-12,3,68.1
6055,16,200,2025-02-01,9,89.64
6056,457,342,2025-11-26,4,68.44
6057,72,213,2025-11-14,1,6.79
6058,432,496,2025-04-09,4,175.0
6059,378,438,2025-09-05,1,33.39
6060,303,336,2025-11-17,4,96.32
6061,494,320,2025-06-13,1,5.07
6062,467,437,2025-12-30,2,88.58
6063,72,32,2025-11-07,1,21.56
6064,237,486,2025-03-22,3,57.39
6065,39,497,2025-07-29,2,48.2
6066,72,396,2025-10-05,10,223.4
6067,102,110,2025-12-01,4,120.6
6068,56,63,2025-12-27,2,44.76
6069,294,425,2025-10-23,1,24.23
6070,166,312,2025-05-04,1,36.47
6071,115,212,2025-06-21,5,93.45
6072,217,116,2025-01-08,4,167.28
6073,123,338,2025-11-24,1,10.17
6074,217,454,2025-11-18,6,57.36
6075,347,90,2025-11-30,2,33.12
6076,482,165,2025-08-09,5,160.5
6077,111,390,2025-04-06,1,39.96
6078,408,411,2025-09-25,6,90.18
6079,421,223,2025-11-24,2,13.04
6080,26,401,2025-12-03,8,253.76
6081,366,13,2025-07-01,2,28.08
6082,289,360,2025-02-11,2,98.68
6083,46,358,2025-11-02,6,43.08
6084,126,88,2025-09-30,6,241.32
6085,88,489,2025-11-01,2,68.04
6086,48,454,2025-04-14,4,38.24
6087,303,98,2025-11-07,2,93.42
6088,16,319,2025-09-01,2,85.22
6089,290,240,2025-10-31,4,199.6
6090,489,101,2025-12-26,3,145.47
6091,289,391,2025-08-19,2,66.84
6092,90,369,2025-10-05,2,45.3
6093,350,201,2025-02-16,8,298.0
6094,140,76,2025-04-17,8,330.64
6095,153,54,2025-10-28,1,44.78
6096,17,106,2025-09-24,1,29.58
6097,73,490,2025-09-12,1,12.88
6098,16,322,2025-08-05,1,26.49
6099,294,493,2025-03-15,6,168.48
6100,251,350,2025-11-02,4,126.68
6101,176,118,2025-02-21,4,22.08
6102,426,179,2025-11-10,1,48.21
6103,195,433,2025-03-03,1,22.09
6104,72,224,2025-09-09,3,126.45
6105,302,323,2025-10-14,2,71.66
6106,44,181,2025-10-24,2,77.46
6107,39,454,2025-01-31,1,9.56
6108,412,394,2025-10-23,1,27.15
6109,302,354,2025-07-06,1,21.09
6110,45,67,2025-01-15,1,10.23
6111,243,2,2025-11-17,4,143.2
6112,185,102,2025-05-05,10,402.2
6113,162,393,2025-04-04,3,132.0
6114,457,447,2025-09-28,2,72.5
6115,143,314,2025-03-27,2,19.18
6116,328,128,2025-11-10,1,24.04
6117,432,33,2025-07-30,7,245.42
6118,233,3,2025-07-09,1,15.75
6119,297,283,2025-06-24,1,17.0
6120,94,154,2025-10-16,1,17.44
6121,358,2,2025-12-06,3,107.4
6122,289,419,2025-03-01,1,9.28
6123,494,362,2025-11-20,2,58.86
6124,44,429,2025-11-04,1,42.58
6125,17,69,2025-03-08,3,26.37
6126,326,429,2025-12-11,2,85.16
6127,433,121,2025-10-21,2,84.94
6128,433,255,2025-02-23,10,245.1
6129,272,306,2025-06-28,2,87.84
6130,17,419,2025-02-11,2,18.56
6131,231,229,2025-07-06,4,81.84
6132,377,43,2025-04-02,9,426.51
6133,13,131,2025-10-08,6,163.68
6134,337,4,2025-12-29,4,174.08
6135,156,35,2025-03-18,4,127.24
6136,45,92,2025-06-29,3,102.63
6137,44,492,2025-07-23,3,132.21
6138,48,24,2025-11-20,2,65.48
6139,71,228,2025-09-15,2,61.5
6140,112,403,2025-12-04,2,30.02
6141,433,389,2025-09-01,2,50.78
6142,408,167,2025-03-28,4,144.08
6143,328,282,2025-02-13,3,114.57
6144,488,238,2025-06-17,6,293.82
6145,462,338,2025-11-29,6,61.02
6146,324,195,2025-03-07,4,46.52
6147,353,101,2025-07-01,1,48.49
6148,337,326,2025-11-05,3,45.45
6149,328,352,2025-10-08,9,54.09
6150,457,383,2025-07-04,1,42.17
6151,266,296,2025-10-21,6,68.94
6152,44,357,2025-03-04,2,23.7
6153,377,109,2025-11-28,2,17.08
6154,198,452,2025-09-17,5,203.9
6155,348,204,2025-11-18,2,53.04
6156,317,497,2025-11-09,3,72.3
6157,484,5,2025-05-23,3,32.85
6158,189,401,2025-08-10,1,31.72
6159,432,446,2025-12-22,4,137.96
6160,203,207,2025-12-02,3,20.01
6161,37,328,2025-11-05,4,41.04
6162,203,426,2025-10-10,2,65.64
6163,375,128,2025-11-01,2,48.08
6164,358,169,2025-09-30,7,164.99
6165,126,237,2025-12-24,5,202.15
6166,39,260,2025-09-14,5,247.95
6167,309,169,2025-11-30,2,47.14
6168,261,270,2025-09-13,2,26.34
6169,380,251,2025-12-22,5,44.35
6170,347,413,2025-02-15,3,31.05
6171,112,162,2025-12-04,3,146.52
6172,403,112,2025-01-17,2,16.04
6173,320,165,2025-04-23,1,32.1
6174,338,67,2025-04-19,7,71.61
6175,112,115,2025-11-24,1,28.12
6176,61,162,2025-03-27,1,48.84
6177,297,415,2025-06-22,1,29.51
6178,126,97,2025-03-20,1,45.74
6179,72,150,2025-05-16,2,63.9
6180,466,364,2025-12-19,2,87.64
6181,217,19,2025-11-02,1,11.31
6182,122,499,2025-05-07,2,13.88
6183,410,410,2025-11-19,2,88.66
6184,442,289,2025-11-04,1,20.12
6185,217,245,2025-02-21,3,48.18
6186,206,16,2025-01-14,2,20.14
6187,217,465,2025-12-06,8,199.44
6188,13,187,2025-10-21,2,45.96
6189,408,344,2025-09-12,1,39.63
6190,338,298,2025-07-26,2,93.32
6191,297,220,2025-07-23,1,16.51
6192,393,473,2025-11-20,4,121.04
6193,112,296,2025-03-14,4,45.96
6194,380,15,2025-11-14,2,47.66
6195,478,194,2025-12-13,4,135.52
6196,137,456,2025-12-31,6,120.66
6197,217,32,2025-12-06,3,64.68
6198,79,54,2025-06-01,2,89.56
6199,227,13,2025-07-31,6,84.24
6200,16,20,2025-06-04,1,48.13
6201,380,235,2025-04-10,2,31.32
6202,31,94,2025-04-04,4,67.44
6203,243,302,2025-04-08,4,114.68
6204,17,296,2025-02-20,6,68.94
6205,328,436,2025-10-04,2,31.8
6206,120,22,2025-02-06,5,196.15
6207,345,120,2025-03-05,3,144.09
6208,126,162,2025-05-15,1,48.84
6209,405,456,2025-08-18,2,40.22
6210,115,205,2025-09-05,1,5.83
6211,13,492,2025-11-27,1,44.07
6212,448,28,2025-07-19,6,225.06
6213,326,297,2025-11-12,2,71.3
6214,58,433,2025-05-14,3,66.27
6215,143,454,2025-12-21,5,47.8
6216,375,470,2025-03-21,5,138.35
6217,205,282,2025-07-07,2,76.38
6218,407,134,2025-08-29,1,35.72
6219,410,214,2025-11-20,2,36.32
6220,160,45,2025-11-02,1,25.49
6221,217,280,2025-08-15,2,33.56
6222,45,263,2025-02-20,4,39.16
6223,72,363,2025-07-24,3,22.44
6224,328,175,2025-03-01,1,32.85
6225,137,18,2025-10-31,2,78.94
6226,58,407,2025-07-17,1,42.19
6227,20,157,2025-12-13,10,191.7
6228,115,74,2025-09-12,2,90.24
6229,16,390,2025-12-29,4,159.84
6230,155,192,2025-09-12,3,145.11
6231,58,44,2025-12-26,3,40.65
6232,230,285,2025-10-22,1,27.65
6233,250,1,2025-12-04,3,64.02
6234,347,188,2025-11-16,1,20.14
6235,126,242,2025-10-24,5,168.95
6236,436,297,2025-05-14,2,71.3
6237,217,332,2025-07-23,6,294.48
6238,115,47,2025-11-11,1,20.37
6239,244,27,2025-12-02,5,210.7
6240,48,7,2025-11-01,2,87.26
6241,254,84,2025-11-19,3,133.77
6242,16,17,2025-05-22,1,5.37
6243,247,187,2025-04-29,6,137.88
6244,224,346,2025-08-21,3,29.91
6245,123,445,2025-12-21,3,40.83
6246,26,131,2025-12-15,5,136.4
6247,375,343,2025-03-22,3,129.09
6248,457,179,2025-02-10,4,192.84
6249,27,48,2025-06-26,6,148.2
6250,123,445,2025-05-30,2,27.22
6251,495,395,2025-11-24,4,136.2
6252,14,393,2025-07-04,6,264.0
6253,53,414,2025-06-16,4,90.2
6254,39,267,2025-10-26,1,37.49
6255,185,140,2025-09-03,3,94.47
6256,444,258,2025-02-27,2,19.9
6257,182,131,2025-01-12,1,27.28
6258,167,108,2025-10-18,1,25.38
6259,176,378,2025-05-05,3,18.03
6260,126,467,2025-03-23,4,55.28
6261,403,129,2025-11-03,2,81.48
6262,493,306,2025-09-18,1,43.92
6263,104,61,2025-05-27,2,82.1
6264,272,334,2025-11-15,1,35.68
6265,141,453,2025-09-29,1,48.55
6266,474,316,2025-07-05,8,70.48
6267,163,436,2025-12-01,2,31.8
6268,360,446,2025-04-19,6,206.94
6269,347,368,2025-11-28,3,133.8
6270,54,241,2025-12-26,8,112.48
6271,191,157,2025-11-09,2,38.34
6272,213,491,2025-10-30,1,14.87
6273,256,407,2025-12-22,5,210.95
6274,48,256,2025-07-15,2,73.72
6275,303,319,2025-05-26,5,213.05
6276,146,318,2025-08-31,6,240.66
6277,420,269,2025-10-19,2,66.16
6278,351,133,2025-06-11,6,125.76
6279,60,3,2025-12-08,1,15.75
6280,386,213,2025-12-24,10,67.9
6281,162,94,2025-11-20,3,50.58
6282,302,129,2025-12-23,2,81.48
6283,217,431,2025-10-04,1,19.48
6284,265,310,2025-05-10,1,47.92
6285,280,472,2025-11-14,6,168.54
6286,82,70,2025-07-26,4,93.8
6287,115,495,2025-05-29,7,142.17
6288,432,266,2025-10-11,1,33.29
6289,380,68,2025-05-13,4,118.2
6290,408,28,2025-12-08,1,37.51
6291,296,35,2025-11-26,2,63.62
6292,215,447,2025-04-10,5,181.25
6293,347,67,2025-12-26,3,30.69
6294,426,434,2025-11-16,1,45.58
6295,141,464,2025-09-26,2,77.08
6296,474,319,2025-11-10,5,213.05
6297,311,222,2025-07-08,2,59.18
6298,17,322,2025-02-01,5,132.45
6299,72,481,2025-04-05,1,10.55
6300,158,300,2025-11-13,1,26.87
6301,410,200,2025-12-20,3,29.88
6302,16,275,2025-09-10,2,51.66
6303,56,230,2025-11-18,6,36.6
6304,377,430,2025-01-03,3,35.7
6305,223,47,2025-09-28,4,81.48
6306,17,470,2025-04-24,1,27.67
6307,166,151,2025-12-17,1,33.87
6308,427,200,2025-12-16,1,9.96
6309,444,96,2025-11-25,2,25.1
6310,466,77,2025-11-01,1,44.28
6311,228,426,2025-08-18,1,32.82
6312,93,94,2025-12-01,3,50.58
6313,474,417,2025-05-21,5,233.05
6314,356,246,2025-12-23,1,7.43
6315,45,440,2025-04-21,5,137.1
6316,380,29,2025-08-23,1,31.12
6317,246,112,2025-09-23,1,8.02
6318,280,88,2025-08-24,3,120.66
6319,13,160,2025-11-30,4,137.92
6320,217,170,2025-01-24,2,22.56
6321,294,297,2025-07-20,4,142.6
6322,380,151,2025-12-21,1,33.87
6323,72,185,2025-12-18,4,87.92
6324,77,446,2025-11-10,3,103.47
6325,333,195,2025-07-26,3,34.89
6326,187,383,2025-12-17,3,126.51
6327,48,320,2025-05-06,5,25.35
6328,297,181,2025-04-18,2,77.46
6329,135,457,2025-07-01,1,28.22
6330,60,491,2025-05-11,1,14.87
6331,451,305,2025-08-01,2,63.32
6332,141,116,2025-03-23,5,209.1
6333,280,124,2025-09-23,4,108.4
6334,11,74,2025-02-25,2,90.24
6335,126,165,2025-07-20,6,192.6
6336,418,345,2025-12-02,1,25.89
6337,216,144,2025-11-07,5,96.35
6338,45,326,2025-07-01,3,45.45
6339,72,164,2025-09-15,6,250.98
6340,27,237,2025-07-20,3,121.29
6341,305,175,2025-12-12,3,98.55
6342,13,457,2025-07-12,2,56.44
6343,41,69,2025-05-21,3,26.37
6344,353,187,2025-08-10,5,114.9
6345,463,115,2025-05-03,3,84.36
6346,27,74,2025-11-05,5,225.6
6347,392,331,2025-08-22,8,122.88
6348,249,50,2025-11-13,5,185.0
6349,325,427,2025-11-03,6,108.0
6350,217,31,2025-11-11,5,106.15
6351,254,323,2025-11-05,2,71.66
6352,13,263,2025-05-07,4,39.16
6353,112,422,2025-06-02,4,183.64
6354,53,403,2025-05-24,1,15.01
6355,328,378,2025-12-10,4,24.04
6356,317,149,2025-12-14,3,51.27
6357,53,91,2025-01-09,4,111.28
6358,379,368,2025-09-02,5,223.0
6359,483,32,2025-08-11,4,86.24
6360,432,46,2025-11-20,1,33.17
6361,206,155,2025-05-05,2,99.92
6362,457,105,2025-12-03,4,120.08
6363,230,411,2025-11-08,2,30.06
6364,157,355,2025-02-07,1,8.1
6365,112,253,2025-09-03,1,11.66
6366,217,14,2025-03-04,4,24.16
6367,324,258,2025-12-23,1,9.95
6368,433,287,2025-02-19,1,40.19
6369,454,280,2025-12-02,3,50.34
6370,105,155,2025-09-22,5,249.8
6371,457,347,2025-03-19,3,18.3
6372,350,99,2025-09-03,2,93.86
6373,15,49,2025-11-23,2,99.0
6374,75,251,2025-11-29,1,8.87
6375,72,467,2025-12-29,2,27.64
6376,436,462,2025-10-23,3,147.69
6377,266,149,2025-12-26,1,17.09
6378,15,401,2025-01-08,1,31.72
6379,187,304,2025-12-09,2,26.96
6380,365,244,2025-08-09,4,29.48
6381,209,178,2025-12-16,4,111.56
6382,221,78,2025-11-21,1,13.07
6383,280,202,2025-11-07,1,12.26
6384,327,373,2025-08-21,1,39.09
6385,126,162,2025-12-24,4,195.36
6386,380,489,2025-07-28,1,34.02
6387,15,31,2025-10-28,2,42.46
6388,54,207,2025-01-12,6,40.02
6389,4,441,2025-12-13,4,162.88
6390,225,31,2025-05-23,1,21.23
6391,328,401,2025-11-17,1,31.72
6392,141,287,2025-12-09,2,80.38
6393,380,410,2025-04-07,4,177.32
6394,453,147,2025-09-16,6,271.2
6395,16,125,2025-09-07,2,64.82
6396,299,96,2025-01-19,1,12.55
6397,303,352,2025-06-18,2,12.02
6398,289,446,2025-11-12,1,34.49
6399,129,401,2025-03-19,1,31.72
6400,17,399,2025-06-28,4,57.36
6401,15,281,2025-09-30,4,65.36
6402,112,75,2025-12-27,7,329.77
6403,317,211,2025-01-23,1,16.19
6404,410,265,2025-06-14,2,93.2
6405,61,119,2025-11-04,2,99.76
6406,347,235,2025-01-08,2,31.32
6407,77,20,2025-09-16,1,48.13
6408,347,57,2025-06-17,4,94.36
6409,172,92,2025-11-12,2,68.42
6410,22,457,2025-11-23,1,28.22
6411,26,198,2025-07-04,6,134.28
6412,53,265,2025-12-03,3,139.8
6413,297,175,2025-11-26,2,65.7
6414,375,90,2025-07-12,4,66.24
6415,90,474,2025-05-17,5,234.2
6416,316,232,2025-12-08,1,9.62
6417,410,324,2025-01-10,3,138.24
6418,311,346,2025-06-19,2,19.94
6419,378,48,2025-01-01,3,74.1
6420,308,398,2025-12-05,1,33.41
6421,250,465,2025-09-26,1,24.93
6422,184,381,2025-02-28,5,53.0
6423,404,189,2025-11-08,3,40.95
6424,201,11,2025-12-11,8,287.6
6425,495,44,2025-05-25,2,27.1
6426,457,36,2025-07-18,1,34.51
6427,58,124,2025-11-28,1,27.1
6428,112,447,2025-05-09,4,145.0
6429,128,89,2025-08-01,5,73.6
6430,163,449,2025-06-22,4,160.68
6431,90,146,2025-04-12,3,43.5
6432,303,428,2025-09-10,1,22.73
6433,311,433,2025-11-27,2,44.18
6434,58,58,2025-04-01,2,69.08
6435,115,332,2025-12-29,10,490.8
6436,207,357,2025-06-19,4,47.4
6437,280,418,2025-05-22,2,63.76
6438,134,143,2025-05-06,6,261.9
6439,141,28,2025-08-03,1,37.51
6440,280,350,2025-09-04,4,126.68
6441,89,488,2025-10-15,1,49.15
6442,479,155,2025-01-09,3,149.88
6443,16,321,2025-12-10,4,97.28
6444,249,366,2025-12-08,2,26.2
6445,420,104,2025-12-27,3,31.68
6446,251,366,2025-11-26,2,26.2
6447,280,338,2025-08-18,1,10.17
6448,20,141,2025-07-11,3,148.26
6449,378,175,2025-08-27,2,65.7
6450,381,444,2025-11-03,9,114.57
6451,370,405,2025-01-29,3,22.26
6452,285,373,2025-11-01,3,117.27
6453,325,478,2025-07-03,2,70.92
6454,347,299,2025-11-03,5,140.95
6455,39,410,2025-11-15,2,88.66
6456,290,109,2025-06-30,7,59.78
6457,430,440,2025-11-30,3,82.26
6458,309,370,2025-11-08,3,131.73
6459,306,235,2025-09-27,1,15.66
6460,217,175,2025-09-04,1,32.85
6461,451,425,2025-02-03,1,24.23
6462,275,293,2025-11-13,8,143.44
6463,104,373,2025-07-13,1,39.09
6464,324,282,2025-07-24,10,381.9
6465,221,33,2025-10-12,2,70.12
6466,45,500,2025-12-17,1,15.94
6467,252,5,2025-12-07,5,54.75
6468,191,24,2025-12-01,5,163.7
6469,348,385,2025-11-17,4,109.0
6470,228,85,2025-11-14,1,19.43
6471,380,293,2025-11-23,8,143.44
6472,121,305,2025-05-17,1,31.66
6473,433,277,2025-07-24,2,66.42
6474,100,178,2025-11-20,1,27.89
6475,121,416,2025-05-28,2,98.2
6476,66,185,2025-03-16,3,65.94
6477,322,53,2025-10-06,2,58.56
6478,462,2,2025-08-19,5,179.0
6479,45,387,2025-04-11,1,47.42
6480,228,30,2025-12-13,1,30.58
6481,90,177,2025-07-31,1,36.2
6482,434,6,2025-12-08,3,19.68
6483,375,398,2025-01-15,4,133.64
6484,158,264,2025-05-03,2,41.02
6485,265,189,2025-05-13,1,13.65
6486,498,304,2025-09-16,9,121.32
6487,302,205,2025-11-27,4,23.32
6488,112,70,2025-10-07,2,46.9
6489,217,273,2025-12-05,7,87.01
6490,366,119,2025-03-31,2,99.76
6491,377,255,2025-12-27,3,73.53
6492,347,19,2025-11-07,1,11.31
6493,126,4,2025-08-25,2,87.04
6494,432,480,2025-03-07,6,228.9
6495,131,98,2025-08-09,1,46.71
6496,411,455,2025-11-21,5,135.15
6497,378,66,2025-05-13,2,56.58
6498,58,138,2025-09-30,2,49.54
6499,2,386,2025-10-26,7,44.52
6500,490,338,2025-08-14,2,20.34
6501,38,152,2025-12-21,2,93.54
6502,303,50,2025-06-24,2,74.0
6503,232,318,2025-09-08,3,120.33
6504,303,323,2025-01-07,5,179.15
6505,147,268,2025-12-31,2,16.2
6506,45,270,2025-05-31,10,131.7
6507,377,309,2025-11-02,2,23.48
6508,362,442,2025-08-30,1,48.48
6509,155,85,2025-11-01,1,19.43
6510,129,494,2025-11-27,2,13.32
6511,380,66,2025-02-22,2,56.58
6512,376,208,2025-07-30,3,75.0
6513,294,153,2025-07-15,2,16.1
6514,483,296,2025-12-27,3,34.47
6515,107,371,2025-03-19,3,52.2
6516,163,95,2025-01-17,2,99.06
6517,347,167,2025-07-05,2,72.04
6518,177,152,2025-05-22,1,46.77
6519,375,315,2025-07-20,2,85.8
6520,471,179,2025-01-18,2,96.42
6521,27,102,2025-07-14,1,40.22
6522,126,77,2025-08-02,4,177.12
6523,240,482,2025-11-24,1,31.96
6524,16,180,2025-05-24,4,100.36
6525,112,88,2025-08-24,7,281.54
6526,88,289,2025-12-15,1,20.12
6527,328,409,2025-07-13,1,21.56
6528,437,266,2025-10-10,2,66.58
6529,178,107,2025-11-24,8,158.8
6530,192,397,2025-07-10,4,112.6
6531,244,264,2025-10-07,2,41.02
6532,277,221,2025-12-03,4,99.24
6533,131,254,2025-10-01,1,42.57
6534,27,327,2025-12-25,7,149.8
6535,293,418,2025-05-25,1,31.88
6536,325,131,2025-07-19,6,163.68
6537,416,226,2025-11-08,4,108.88
6538,206,67,2025-11-26,2,20.46
6539,167,177,2025-10-13,6,217.2
6540,148,379,2025-04-18,2,11.4
6541,416,258,2025-09-25,1,9.95
6542,311,23,2025-05-09,3,115.65
6543,326,21,2025-06-07,2,94.26
6544,141,262,2025-02-08,5,105.1
6545,54,202,2025-12-13,5,61.3
6546,294,153,2025-04-30,4,32.2
6547,44,91,2025-05-13,10,278.2
6548,47,17,2025-03-12,5,26.85
6549,429,24,2025-02-17,1,32.74
6550,29,219,2025-07-10,1,20.9
6551,261,207,2025-11-07,1,6.67
6552,280,337,2025-07-30,4,137.12
6553,457,416,2025-02-06,2,98.2
6554,89,358,2025-05-19,2,14.36
6555,323,365,2025-11-23,6,63.84
6556,141,22,2025-09-21,4,156.92
6557,377,111,2025-06-20,1,40.29
6558,80,1,2025-09-23,1,21.34
6559,328,393,2025-06-24,5,220.0
6560,271,99,2025-06-28,4,187.72
6561,380,36,2025-12-29,1,34.51
6562,53,494,2025-06-15,2,13.32
6563,53,307,2025-09-13,1,14.43
6564,80,321,2025-09-07,4,97.28
6565,280,295,2025-12-11,1,28.66
6566,104,273,2025-11-08,2,24.86
6567,72,248,2025-11-16,1,46.99
6568,324,363,2025-06-05,1,7.48
6569,27,9,2025-12-18,2,28.66
6570,378,79,2025-03-14,8,259.84
6571,112,144,2025-11-03,3,57.81
6572,187,22,2025-03-19,3,117.69
6573,72,480,2025-12-16,6,228.9
6574,37,80,2025-09-12,4,139.36
6575,347,35,2025-01-13,3,95.43
6576,111,404,2025-12-29,8,125.2
6577,115,199,2025-01-08,3,128.43
6578,289,252,2025-12-14,3,37.86
6579,141,426,2025-03-14,3,98.46
6580,45,443,2025-12-22,3,132.15
6581,377,101,2025-05-22,1,48.49
6582,339,394,2025-10-24,2,54.3
6583,217,114,2025-03-14,1,7.28
6584,152,285,2025-11-20,3,82.95
6585,347,434,2025-10-28,1,45.58
6586,488,391,2025-07-04,2,66.84
6587,380,177,2025-12-12,1,36.2
6588,350,406,2025-11-27,2,71.58
6589,347,483,2025-07-09,3,42.09
6590,94,430,2025-01-09,1,11.9
6591,316,465,2025-02-20,1,24.93
6592,317,140,2025-11-27,2,62.98
6593,198,16,2025-05-29,5,50.35
6594,297,425,2025-11-28,6,145.38
6595,215,135,2025-07-05,2,30.26
6596,429,469,2025-09-22,5,116.25
6597,303,312,2025-01-09,9,328.23
6598,58,149,2025-03-20,3,51.27
6599,180,465,2025-12-21,2,49.86
6600,401,148,2025-04-25,2,24.5
6601,474,100,2025-10-29,1,49.89
6602,306,72,2025-12-10,2,93.08
6603,10,456,2025-03-10,2,40.22
6604,42,67,2025-01-31,3,30.69
6605,51,199,2025-07-04,1,42.81
6606,112,158,2025-07-01,3,74.07
6607,437,305,2025-11-13,6,189.96
6608,141,64,2025-11-16,2,48.2
6609,293,421,2025-12-24,3,120.15
6610,310,488,2025-02-12,1,49.15
6611,217,141,2025-12-11,1,49.42
6612,51,426,2025-03-27,1,32.82
6613,26,308,2025-11-17,2,41.5
6614,126,174,2025-04-12,4,151.32
6615,123,170,2025-06-24,1,11.28
6616,410,191,2025-11-17,6,253.14
6617,123,148,2025-10-27,3,36.75
6618,280,4,2025-03-23,3,130.56
6619,121,470,2025-12-19,1,27.67
6620,185,466,2025-11-26,3,111.51
6621,413,475,2025-05-01,4,191.04
6622,131,349,2025-05-30,5,221.8
6623,425,78,2025-12-19,3,39.21
6624,457,219,2025-11-04,7,146.3
6625,478,444,2025-02-16,3,38.19
6626,58,492,2025-02-04,1,44.07
6627,393,84,2025-07-28,8,356.72
6628,164,416,2025-08-25,1,49.1
6629,54,398,2025-08-15,7,233.87
6630,325,258,2025-03-07,2,19.9
6631,301,422,2025-04-25,3,137.73
6632,45,328,2025-06-06,2,20.52
6633,385,348,2025-02-15,3,37.86
6634,408,129,2025-01-02,2,81.48
6635,345,493,2025-11-06,2,56.16
6636,253,223,2025-05-13,2,13.04
6637,417,280,2025-01-05,8,134.24
6638,319,229,2025-11-27,1,20.46
6639,249,107,2025-02-16,1,19.85
6640,50,285,2025-04-30,2,55.3
6641,45,203,2025-07-25,1,27.22
6642,189,365,2025-01-27,6,63.84
6643,377,2,2025-11-09,3,107.4
6644,60,473,2025-11-03,1,30.26
6645,30,477,2025-11-20,2,55.42
6646,15,110,2025-06-30,1,30.15
6647,280,350,2025-12-04,5,158.35
6648,185,403,2025-11-29,3,45.03
6649,240,15,2025-10-27,1,23.83
6650,148,116,2025-11-26,1,41.82
6651,422,359,2025-08-24,2,56.38
6652,395,269,2025-07-03,2,66.16
6653,126,486,2025-08-13,4,76.52
6654,27,294,2025-12-04,3,127.59
6655,168,471,2025-05-15,1,45.38
6656,141,488,2025-12-19,6,294.9
6657,123,446,2025-04-06,3,103.47
6658,172,8,2025-01-29,1,48.99
6659,382,112,2025-03-10,4,32.08
6660,308,131,2025-06-16,1,27.28
6661,198,206,2025-07-14,1,38.01
6662,303,83,2025-08-31,5,44.7
6663,48,404,2025-03-28,3,46.95
6664,110,440,2025-03-27,5,137.1
6665,269,285,2025-12-06,4,110.6
6666,386,307,2025-03-09,1,14.43
6667,379,330,2025-12-24,3,96.06
6668,380,461,2025-09-22,2,19.2
6669,410,279,2025-07-29,2,61.0
6670,187,106,2025-04-09,10,295.8
6671,470,47,2025-11-19,1,20.37
6672,158,180,2025-06-28,1,25.09
6673,47,384,2025-04-01,1,33.92
6674,58,158,2025-02-25,3,74.07
6675,432,321,2025-05-13,7,170.24
6676,444,297,2025-11-24,2,71.3
6677,3,294,2025-12-18,7,297.71
6678,496,387,2025-10-16,1,47.42
6679,112,466,2025-11-14,3,111.51
6680,77,237,2025-08-16,2,80.86
6681,302,185,2025-08-19,4,87.92
6682,26,46,2025-04-25,2,66.34
6683,377,397,2025-02-12,5,140.75
6684,425,410,2025-12-21,1,44.33
6685,112,103,2025-08-05,3,129.75
6686,92,59,2025-11-28,2,52.0
6687,294,313,2025-02-03,1,47.16
6688,54,94,2025-12-10,4,67.44
6689,17,389,2025-05-20,1,25.39
6690,328,443,2025-10-03,4,176.2
6691,408,423,2025-02-13,2,51.26
6692,488,490,2025-06-21,1,12.88
6693,13,196,2025-08-17,2,13.38
6694,243,199,2025-07-22,2,85.62
6695,280,24,2025-10-13,5,163.7
6696,433,115,2025-08-14,3,84.36
6697,482,290,2025-08-13,2,87.62
6698,244,54,2025-05-12,3,134.34
6699,182,317,2025-07-30,1,29.2
6700,280,60,2025-08-01,3,105.42
6701,238,347,2025-10-27,2,12.2
6702,109,3,2025-04-27,5,78.75
6703,340,283,2025-08-14,3,51.0
6704,115,18,2025-11-14,6,236.82
6705,272,483,2025-11-16,2,28.06
6706,453,425,2025-12-28,1,24.23
6707,102,141,2025-04-28,1,49.42
6708,217,251,2025-04-07,2,17.74
6709,198,305,2025-07-26,2,63.32
6710,363,228,2025-05-11,3,92.25
6711,187,498,2025-10-27,2,21.76
6712,155,141,2025-06-21,5,247.1
6713,380,368,2025-12-21,3,133.8
6714,179,254,2025-11-08,1,42.57
6715,376,313,2025-09-09,2,94.32
6716,297,450,2025-10-09,1,45.75
6717,449,444,2025-11-09,7,89.11
6718,9,118,2025-08-01,2,11.04
6719,84,298,2025-09-30,1,46.66
6720,23,156,2025-03-14,8,253.44
6721,13,244,2025-11-09,1,7.37
6722,185,45,2025-12-29,2,50.98
6723,375,430,2025-07-06,1,11.9
6724,303,209,2025-11-29,2,97.34
6725,156,106,2025-09-21,1,29.58
6726,144,137,2025-07-09,3,78.99
6727,156,382,2025-12-13,1,33.19
6728,281,101,2025-12-05,5,242.45
6729,163,305,2025-08-04,1,31.66
6730,207,419,2025-12-19,5,46.4
6731,288,224,2025-02-06,1,42.15
